qps,acu,latency_ms,sla_violation_ms,cost,cold_start,reward,t
1320.43,64.0,42.71733098687689,0.0,6.4,False,-6.4,2152
1327.1,64.0,42.879744720196776,0.0,6.4,False,-6.4,2153
1298.79,64.0,42.19349044322185,0.0,6.4,False,-6.4,2154
1325.04,64.0,42.82953514878153,0.0,6.4,False,-6.4,2155
1286.02,64.0,41.8865194167813,0.0,6.4,False,-6.4,2156
1309.37,64.0,42.4490180412519,0.0,6.4,False,-6.4,2157
1302.07,64.0,42.27259109599318,0.0,6.4,False,-6.4,2158
1280.79,64.0,41.761246489894916,0.0,6.4,False,-6.4,2159
1319.37,64.0,42.69156205358985,0.0,6.4,False,-6.4,2160
1305.6,64.0,42.35783864342405,0.0,6.4,False,-6.4,2161
1287.31,64.0,41.917458181173295,0.0,6.4,False,-6.4,2162
1316.01,64.0,42.60995482947952,0.0,6.4,False,-6.4,2163
1295.65,64.0,42.117864184591106,0.0,6.4,False,-6.4,2164
1330.39,64.0,42.96002489082111,0.0,6.4,False,-6.4,2165
1312.07,64.0,42.514405870977214,0.0,6.4,False,-6.4,2166
1309.41,64.0,42.44998621889957,0.0,6.4,False,-6.4,2167
1334.31,64.0,43.05582508974282,0.0,6.4,False,-6.4,2168
1297.76,64.0,42.16867255540153,0.0,6.4,False,-6.4,2169
1293.92,64.0,42.07623826615604,0.0,6.4,False,-6.4,2170
1297.6,64.0,42.164818274943684,0.0,6.4,False,-6.4,2171
1330.23,64.0,42.95611808664023,0.0,6.4,False,-6.4,2172
1317.6,64.0,42.648558267900626,0.0,6.4,False,-6.4,2173
1298.28,64.0,42.18120068488831,0.0,6.4,False,-6.4,2174
1325.93,64.0,42.851222261021114,0.0,6.4,False,-6.4,2175
1300.59,64.0,42.236886321613994,0.0,6.4,False,-6.4,2176
1298.71,64.0,42.19156247059896,0.0,6.4,False,-6.4,2177
1336.06,64.0,43.09864504820697,0.0,6.4,False,-6.4,2178
1354.81,64.0,43.559479635026,0.0,6.4,False,-6.4,2179
1309.09,64.0,42.442241243877184,0.0,6.4,False,-6.4,2180
1330.03,64.0,42.95123495617702,0.0,6.4,False,-6.4,2181
1360.77,64.0,43.70676321653311,0.0,6.4,False,-6.4,2182
1351.21,64.0,43.47070520533623,0.0,6.4,False,-6.4,2183
1335.27,64.0,43.079310906575735,0.0,6.4,False,-6.4,2184
1313.83,64.0,42.55706834222919,0.0,6.4,False,-6.4,2185
1295.3,64.0,42.109440424149206,0.0,6.4,False,-6.4,2186
1315.5,64.0,42.597578008624694,0.0,6.4,False,-6.4,2187
1308.18,64.0,42.420222039928134,0.0,6.4,False,-6.4,2188
1307.97,64.0,42.415141854141616,0.0,6.4,False,-6.4,2189
1320.06,64.0,42.708334870107,0.0,6.4,False,-6.4,2190
1386.22,64.0,44.34017519227703,0.0,6.4,False,-6.4,2191
1359.87,64.0,43.684497275880304,0.0,6.4,False,-6.4,2192
1361.17,64.0,43.71666207223486,0.0,6.4,False,-6.4,2193
1319.91,64.0,42.70468819320455,0.0,6.4,False,-6.4,2194
1328.03,64.0,42.90242651599305,0.0,6.4,False,-6.4,2195
1320.9,64.0,42.72876049974063,0.0,6.4,False,-6.4,2196
1312.82,64.0,42.53258210015261,0.0,6.4,False,-6.4,2197
1302.77,64.0,42.28948596677053,0.0,6.4,False,-6.4,2198
1330.2,64.0,42.955385590528564,0.0,6.4,False,-6.4,2199
1331.0500000000002,64.0,42.97614327704241,0.0,6.4,False,-6.4,2200
1316.22,64.0,42.61505193107669,0.0,6.4,False,-6.4,2201
1347.66,64.0,43.38330175945911,0.0,6.4,False,-6.4,2202
1324.99,64.0,42.82831701382317,0.0,6.4,False,-6.4,2203
1320.13,64.0,42.71003673111849,0.0,6.4,False,-6.4,2204
1311.14,64.0,42.491875172050925,0.0,6.4,False,-6.4,2205
1318.67,64.0,42.674551102839935,0.0,6.4,False,-6.4,2206
1311.72,64.0,42.50592555975614,0.0,6.4,False,-6.4,2207
1320.59,64.0,42.721221631855826,0.0,6.4,False,-6.4,2208
1336.06,64.0,43.09864504820697,0.0,6.4,False,-6.4,2209
1312.27,64.0,42.519252314048174,0.0,6.4,False,-6.4,2210
1327.0,64.0,42.87730635035684,0.0,6.4,False,-6.4,2211
1305.15,64.0,42.34696456470774,0.0,6.4,False,-6.4,2212
1389.51,64.0,44.422602125717845,0.0,6.4,False,-6.4,2213
1368.04,64.0,43.88695327825211,0.0,6.4,False,-6.4,2214
1332.48,64.0,43.01108203904883,0.0,6.4,False,-6.4,2215
1319.92,64.0,42.70493129786664,0.0,6.4,False,-6.4,2216
1325.34,64.0,42.83684449924484,0.0,6.4,False,-6.4,2217
1338.67,64.0,43.162567952537984,0.0,6.4,False,-6.4,2218
1353.28,64.0,43.521733216391006,0.0,6.4,False,-6.4,2219
1303.9,64.0,42.31676927227779,0.0,6.4,False,-6.4,2220
1300.41,64.0,42.232545310707806,0.0,6.4,False,-6.4,2221
1342.52,64.0,43.25699223169447,0.0,6.4,False,-6.4,2222
1331.66,64.0,42.99104461264707,0.0,6.4,False,-6.4,2223
1311.78,64.0,42.507379240274986,0.0,6.4,False,-6.4,2224
1327.54,64.0,42.890474776440314,0.0,6.4,False,-6.4,2225
1348.7,64.0,43.408893142546894,0.0,6.4,False,-6.4,2226
1350.73,64.0,43.45887928500916,0.0,6.4,False,-6.4,2227
1416.69,64.0,45.108507868680526,0.0,6.4,False,-6.4,2228
1380.88,64.0,44.206656634390356,0.0,6.4,False,-6.4,2229
1347.51,64.0,43.37961165858663,0.0,6.4,False,-6.4,2230
1394.41,64.0,44.5456016848865,0.0,6.4,False,-6.4,2231
1378.57,64.0,44.1490008622736,0.0,6.4,False,-6.4,2232
1339.5,64.0,43.18291103326813,0.0,6.4,False,-6.4,2233
1376.8,64.0,44.10486458742765,0.0,6.4,False,-6.4,2234
1399.74,64.0,44.679718687262174,0.0,6.4,False,-6.4,2235
1375.8,64.0,44.07994471233856,0.0,6.4,False,-6.4,2236
1325.86,64.0,42.8495162371993,0.0,6.4,False,-6.4,2237
1338.03,64.0,43.14688670633717,0.0,6.4,False,-6.4,2238
1323.19,64.0,42.78448127778719,0.0,6.4,False,-6.4,2239
1334.64,64.0,43.06389724686775,0.0,6.4,False,-6.4,2240
1310.2,64.0,42.46911099505374,0.0,6.4,False,-6.4,2241
1339.59,64.0,43.185117348672804,0.0,6.4,False,-6.4,2242
1315.47,64.0,42.596850042109736,0.0,6.4,False,-6.4,2243
1283.47,64.0,41.82540771135384,0.0,6.4,False,-6.4,2244
1358.6,64.0,43.653092807403034,0.0,6.4,False,-6.4,2245
1348.98,64.0,43.41578512835739,0.0,6.4,False,-6.4,2246
1323.51,64.0,42.7922718649483,0.0,6.4,False,-6.4,2247
1306.68,64.0,42.38394459922581,0.0,6.4,False,-6.4,2248
1312.33,64.0,42.52070632513734,0.0,6.4,False,-6.4,2249
1335.06,64.0,43.07417255631737,0.0,6.4,False,-6.4,2250
1305.86,64.0,42.364122356298274,0.0,6.4,False,-6.4,2251
1329.63,64.0,42.94146994379722,0.0,6.4,False,-6.4,2252
1315.01,64.0,42.58568902579638,0.0,6.4,False,-6.4,2253
1336.36,64.0,43.1059888496799,0.0,6.4,False,-6.4,2254
1303.39,64.0,42.30445401346045,0.0,6.4,False,-6.4,2255
1325.57,64.0,42.8424489625978,0.0,6.4,False,-6.4,2256
1327.2,64.0,42.88218319345886,0.0,6.4,False,-6.4,2257
1302.98,64.0,42.29455536601505,0.0,6.4,False,-6.4,2258
