qps,acu,latency_ms,sla_violation_ms,cost,cold_start,reward,t
171.54,64.0,15.709872378839387,0.0,6.4,False,-6.4,116
178.85,64.0,15.948908887597257,0.0,6.4,False,-6.4,117
173.51000000000002,64.0,15.774699009939683,0.0,6.4,False,-6.4,118
165.73999999999998,64.0,15.517191580454798,0.0,6.4,False,-6.4,119
279.1,64.0,18.910222848759346,0.0,6.4,False,-6.4,120
220.47,64.0,17.24090094392102,0.0,6.4,False,-6.4,121
426.94,64.0,22.656975054513154,0.0,6.4,False,-6.4,122
304.13,64.0,19.583192676676475,0.0,6.4,False,-6.4,123
229.82,64.0,17.517426190186306,0.0,6.4,False,-6.4,124
181.11,64.0,16.021991826957965,0.0,6.4,False,-6.4,125
177.16,64.0,15.89400999442891,0.0,6.4,False,-6.4,126
146.22,64.0,14.846843381578614,0.0,6.4,False,-6.4,127
173.77,64.0,15.783231977626205,0.0,6.4,False,-6.4,128
210.11,64.0,16.92911622261614,0.0,6.4,False,-6.4,129
166.76,64.0,15.551278096902845,0.0,6.4,False,-6.4,130
148.67,64.0,14.932980777543872,0.0,6.4,False,-6.4,131
172.53,64.0,15.742488582813758,0.0,6.4,False,-6.4,132
197.15,64.0,16.53039234153928,0.0,6.4,False,-6.4,133
174.02,64.0,15.791431772595132,0.0,6.4,False,-6.4,134
163.97,64.0,15.45783252892073,0.0,6.4,False,-6.4,135
178.21,64.0,15.928143999501819,0.0,6.4,False,-6.4,136
197.16,64.0,16.530703964339246,0.0,6.4,False,-6.4,137
177.93,64.0,15.919049714119309,0.0,6.4,False,-6.4,138
148.49,64.0,14.926673065482815,0.0,6.4,False,-6.4,139
182.67,64.0,16.072220416495675,0.0,6.4,False,-6.4,140
176.27,64.0,15.865012032759395,0.0,6.4,False,-6.4,141
205.71,64.0,16.79487345866645,0.0,6.4,False,-6.4,142
249.94,64.0,18.098301171647464,0.0,6.4,False,-6.4,143
235.1,64.0,17.67166851046928,0.0,6.4,False,-6.4,144
185.67,64.0,16.168323483995252,0.0,6.4,False,-6.4,145
183.11,64.0,16.0863556682224,0.0,6.4,False,-6.4,146
152.29,64.0,15.059152380804722,0.0,6.4,False,-6.4,147
269.5,64.0,18.646492337366517,0.0,6.4,False,-6.4,148
217.18,64.0,17.14252216674541,0.0,6.4,False,-6.4,149
210.5,64.0,16.94096113950939,0.0,6.4,False,-6.4,150
